text,label
"1 hour ,360k views ,160k likes , 10k comments,,,,,wow wow wow wow",0
சாதி வெறியர்களின் ஆதரவு நிச்சயம் இந்த படத்திற்கு உண்டு. மனிதனின் மாண்பு அழிய சாதி வளரும்  இப்பல்லாம் யாருப சாதி பாக்குறாங்க...... அழிக்கப்பட வேண்டிய விஷச் செடியை... விருட்சமாக வளர்த்தெடுப்பொம்.... பிறப்பால் உயர்வு தாழ்வு பார்ப்போம்,0
End la vachan paaru thalaivaruke aapu.... ROFl max,1
my dear tala i love u so much dear unnaku oru girl  fan ah iruka romba perumai padren .....una enthalau pidikum na varthaye illa dear .....best actor to tmil dear unna mari oruthara na marage panna romba asi dear ....lots of love dear......,0
Ngk decode pani part 2 edunga #@selvaraghavan,0
"மீண்டும் ஒரு முத்திரை  பதிக்க, அஜித் ரசிகர்கள்  சார்பாக வெற்றி பெற வாழ்த்துகிறோம்",0
Looks like big budget version of 'Postman on Zee5',0
nee enna vasool mannan ah ???  yaara paathu enna kelvi ketkuran .... Thalapathy mass... SaNa bgm sema ... SaNa lift ups the teaser ...,1
திரெளபதி மாபெரும் வெற்றியடைய எல்லாம் வல்ல கிருஷ்ண பரமாத்மாவை பிரத்திக்கிறேன் எங்க ஜாதி கிருஷ்ணன் வகை சமுதாயம் சார்பாக வாழ்த்துகிறோம்,0
Music starting viswasam theme maari iruku,1
May masam ngk. August masam kaappaan. Kolutthi viduringa,0
rajini fans from Telugu states like here,0
Hats Off Thalaiva... rajith nai mattutha padam yaduppana? Nanum Viluppuram Da. #kshatriyan,1
டைரக்டர் ரஞ்சித் எடுத்த புரட்சிநா. இதுவும் புரட்சி தான். செம்மா trailer.,0
கடலூர் மாவட்டம் செம்மங்குப்பம் வன்னியர் சங்கம் சார்பாக நம் குல சாமியின் பெயரை படத்தின் பெயராக வைத்ததற்கும் படம் வெற்றி பெறவும் வாழ்த்துக்கள்.,0
jai ajith jai pk jai hindh,0
1:50 Semma frame!! VJS + STR!!,0
Trailer oda teaser pudichavanga like podungaa,0
Logic fails Nambura mathiri poi sollu da sangaru,1
Vikram name dialogue semma vikram nu name varum dialogue la nalla parunga,0
கலிஃபோர்னியா காலிஃப்ளவர் சமூகம் சார்பாக திரைப்படம் வெற்றியடைய வாழ்த்துக்கள்,0
I am STR ßlood .......nkp vera level....thala mass,0
KickAss Trailer !!! #Thalaivaaaaaaaa #HappyTears  #Atlee Pinteenga bro,0
"Inthe Karumanthram Ella Enakku Venamda , Sikiram Gypsy Release Panni Tholenge",1
Enga thala ya onnum panna mudiyalala,0
Thalapathy padam trailer ku apparam indha padathoda trailer ah back2back pakuren,0
"பரியேறும் பெருமாள், அசுரன் போன்ற திரைப்படங்கள் வந்தபோது யாரும் ஜாதி படமாக பார்க்கவில்லை (இன்று பார்க்க வைத்து விட்டார்கள் என்பது வேறு விஷயம்) அதில் படைப்பாளிகள் திறமையை மட்டுமே பார்த்தோம்...அதேபோல்  பா.ரஞ்சித்தின் திரைப்படங்களிலும் பெரிதாக குறை ஒன்றும் இல்லை ஆனால் அவர் மேடைகளிலும், பேட்டிகளிலும் பேசுவது அநாகரீகத்தின் உச்சம்...இப்போது திரெளபதி திரைப்படத்தின் 2 நிமிட டிரைலர் மட்டுமே வெளியாகி உள்ளது...அதற்கு ஏன் இவ்வளவு எதிர்ப்பு? உங்களுக்கு உங்கள் ஜாதியின் பிரச்சினைகளை பேச இருக்கும் உரிமை மோகன் அவர்களுக்கு அவர் ஜாதியின் பிரச்சினைகளை பேச உரிமை இல்லையா?",1
Apdiyellam nadakaadhu Nadaka koodadhu Ultimate star is always  Handsome hunk 2M likes guaranteed,0
மோகன் ஜீ இந்த படத்திற்கு நான் என்னால் ஆன நிதி உதவி அளிக்க விரும்புகிறேன்,0
Dislike potavanuka amma va oda vittu okanum,1
yanga thalapathi tha da vasul manan.....#manda,1
Yaarellam Today View's Check  Panna Vandhinga Like Pannunga  #Asuran,0
Big fanp suriya Telugu movie blockbuster,0
Evanuku endha nattu mealaiyea pathiyam Thalaivaaaaa...,0
Thala தமிழ் pesina samaya iruku   Thala thala thaan,0
unmelaye trailer  vera level ya,0
1m like reach aaga wait panra thala fans mass ah therika vidunga..,0
"4படம் ஒழுங்கா ஓடவில்லை என்றால் அடுத்த படம் விவசாயம், மத்திய அரசுக்கு எதிராக, ரஜினியை கிண்டல் இதான் உங்க பொழப்பு",1
0:16 ku U Certificate overah illa...,1
Seeing comments... Ada paavingalaaa..  ivloo saathi erukaa  ... Nalla vella itha ellam nan paakama chennai la poranthann ...,1
இந்த படத்தை நாம் பார்ப்பதை விட நம் பெண்கள் கன்டிபாக தவறாமல் பார்க்க வேண்டும்,0
Ingaa vanthum naangaa hash tag poduvomlaa #WeWantOldTamilDubbingTeamInAvengersEndGame Eppudi,0
இப்படத்தை திமுக தலைவர் ஸ்டாலின் பார்க்க வேண்டிய படம்,0
Dei 90's kids innum 80's kids yengaluke Kalyanam aavaama vettiyadhaan irukom adhukulla Periya trend Mayuru madhiri moochuku 300 dharava 90s kid.konjam adakungada thambigala,1
Ipdiye vadayaa suttu vj anna polachipaaru...!!,1
Sirappaana Tharamaana sambavam paaka porom pongaluku  Viswasam-like Petta-comment,0
Masssss thala  Thala bloods like pannunga,0
U1 bgm 1:18 kolaaaaaa masssssss trailer terrifying,0
Omg .. use head phones Enna bgm da saami ..,0
chiyan veriyan ivan pandiyan  street aruppukottai,0
OmG! VJ anna semmeq! semmeq trailer ! expectation damn high!!love you VJ anna,0
marning eluntha undan nera nkp trailer parka vantha angaali pangaali ellaam oru like podunga,0
Rangaraj pandey tha adaki vaasi thaliku munnala vaal aadakudathu !!!!,1
Vera Level bgm and stylish Vikram sema mass....,0
U1 kaga paakuradha illa sk kaaga verukuradhane therila but mithran + u1 kaaga kandipa paakanum,0
என்னங்கடா போறபோக்குள என் தலைவர கலாய்கிறிங்க தாக்கல்தான் பாத்துக்க,1
Yaaru pa antha 39k dislike.. Uh... Bayanthuteenga pola...  antha bayam apdiye irukatum thalaivar mela...,1
Seeman Annan pesiyadhu idhai solliyadharku nanri...,0
I am waiting ..sk super star,0
Thala Tamil cinemave meranthu poeirukku sema tamilukku tamilanukkum ithuthaa getthu da,0
B G M  Mega hit,0
Intha channel subscriber member oda 2 madangu per trailer ah patgu irukanga,0
Hero fans  like it,0
ட்ரைலரே  இப்படின்னா  முழு  படம்  எப்படி  இருக்கும்,0
வேண்டாம் காதல் திருமணம்.  குடும்ப உறவுகளை  வளர்போம்,0
Thalivaaaa pakka pakka Veri earuthu..........,0
Youtube marupadiyum overload aki block akiduthu viewers,0
திருநெல்வேலி மாவட்டம் சிங்கம்பட்டி இளைய பசும்பொன் குருப்ஸ் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்,0
எ லே...ரஞ்சித் பொட்டை  திருமாவளவன்  உன் அம்மா  புன்டையை கிழிச்சமாதிரி படம் வருது போயி  பாரு லே  சுன்னி   பள்ளன் பறையன்   மற்றும் சில வீரர்கள்  எனக்கூறும்  ஈன  சாதி பயலுகளுக்கு  சமர்ப்பணம் வீரம்விளைந்த  திருநெல்வேலி   சீமையில்  வாழும்  மறவர்  சங்கத்தின்  வாழ்த்துக்கள்,1
Yeaaaah 10 Million....  Still Roaring....,0
Namma manatha vanganune ivan padam yeduthurukan.,1
Absolutely stunning Selva sir  Yuvan's therii BGM,0
Very very very interesting trailer. Waitingggggg,0
Harris dev movie bgm ah podrukar,0
Aduthavanga Valarchiyum Vetriyum Ungalanala Thangaa Mudilana Kathariye Saavungadaa,1
"What an amazing star casting,  super starukkitte modhappovurathu  sariyana aambalakkoottam....",0
Itz like keka beka short film!!,0
"Ethu 96! Yara yemathuringa! ,! VERA LEVEL TROLLING",0
Na 100 time Mela parthutan Vera yaru parthutiga,0
Andha gun sozhatra style Vera level....,0
யாதவர் சமுதாயம் சார்பாக  வெற்றி பெற வாழ்த்துக்கள்,0
Ayyayooo Thala. Goosebumps. Ethir paakave illa.,0
கோவை மாவட்ட வீரசைவ ஜங்கமர் சமுதாயத்தின் சார்பாக திரௌபதி திரைப்படம் வெற்றி அடைய வாழ்த்துகிறோம்....,0
Enna Mari veetuku Theriyama ippa trailer parkuravanga Yaravadhu irukeengala,0
திருமாவளவன் உனக்கு தரமான செருப்பு அடி இருக்கு டா,1
"Kuruma charactera semaiya vachi sainchirukka mohan Bro, athe blue sokka, kannadi",0
Oh my கடவுளே rithvikaaaavvvaa... Waiting 4 moo V  Rithvika voice talking slanging Miya Miya...,1
கொய்யால எங்க தலைவரையும் கிண்டல் பன்னி இருக்கிங்களா...... ஆனா நல்லா தான் இருக்கு,1
I m here for Vivek Oberoi,0
Ellam nalla panitu andha mask matum enda Krish mask veikrenga,1
"I love tamil superstar Rajnikanth,,,,,,,,, from Bangladesh",0
Thalaivar Mass ah Irukaru palaya rajini ah paatha maari iruku,0
Keka peka keka peka short film super,0
Kola gandu le irruken mavane kollama vida maaten - Kaali message to all,1
Super star fan from Kerala like here,0
Jhonvi kapoora nadikka vachurukkalam.miss you jhonvi,0
Kola kandla iruken mavane kollama vida maten what a punch!,1
Maybe newgen  Sillunu oru kadhal ?,0
vera level Thalaivaa... sirapana tharamana sambavam... waiting,0
That bgm.. do or die,0
All the best Ajith SIR - Pink was outstanding - So does Neerkonda Paarvai :),0
Panathirkaga padam eadukamal ..nadapu nigalvugalai padama eaduthamaiku nandri,0
Surya sir fans hit like minimum 300 k,0
Naraya naraya naraya naraya likes panunga,0
kekka bekka short film pa idu,0
thala fans enkadapa poiteenga...  views um pothathu likes innum 1M varavillai..,1
Thalaivar so young 🥰🥰🥰🥰🥰 yaru da sonnathu vayasaairuchen nu,1
Best trailer i have ever seen,0
Thalaivarukku vayase aagathu Waiting For petta paraak Vjs marana mass,0
எனக்கு ஏனோ காதுக்குள்ள 'சம்போ சிவ சம்போ'ன்னு தான் இன்னமும் கேட்டுக்கிட்டிருக்கு..,0
#என்றும்_தலஅஜித் #NerkondapaarvaiTrailer Crossed 11 Million Views.,0
Thalaiva vera level Nalaki trending neethan thalaiva,0
Who is thalaivar veriyan likea pottu ponga,0
Nichayamaa intha thiraipadam summa ninnu pesum,0
தேனி மாவட்டம் வீரசைவ பேரவை சமுதாயம் சார்பாக இத்திரைப்படம் வெற்றி பெற வாழ்த்துக்கள்,0
varlaam varlaam va bairavaaa semma BGM ...,0
இதுல இட்லி சீன் இருக்கா இதுலயாச்சும் உன்மைய சொல்லுங்கள்,0
Kikabika short flim ma movie eduthurukiga,0
எங்குல பெண்கள் மீது கை வைப்பவன் எவனாக இருந்தாலும் அவன் எமனாக இருந்தாலும் தன்டனை மரணம் .. படம் வெற்றி பெற வாழ்த்துக்கள்..,0
Indha maari trailer kku ellam evan da unlike panradhu????,1
90s kids madilaruthu kuthicha shakthiman kapathu varu,1
NGK odalanu odaney...kaapan vanthu kapathuraro??? Parpomm... Mersal+viswaroopam Mari irukumo!!! Let's wait and see..,0
Vijay fans dislike pottu oomba vandhutanga THAYOLI poitu unga amma shidhiya oombungada,1
Thalaivar:Naan arasiyaluku varuvadhu urudhi..Hey idhu 96..Yara yemathirungam,1
Ponmanikam velu sir enga oorlayum irundhurukar salem kakapalayam station,0
"Thala Kola maasss..!!!  Ingayum sila Echa naaiga vanthu.. less views.. less likes, nu kadharitu irukanuga.. potta pasanga...",1
Vijay + Mohanlal  = Jilla  Surya + Mohanlal = kaapan,0
Thala innaikutha enakku theirum trailer vanthathu,0
Meesaya murukku fans only like here,0
Intha movie ku kandipa aatharavu tharanum.thairiyama nadicha ellarukum ennoda vaalthukal.intha movie director vaalga,0
திரௌபதி என்பவள் ஒரு விபச்சாாி என்பது எத்தனை பேருக்கு தொியும்   ஆள் ஓழாட்டம் தேவுடியா திரௌபதி,1
STR & Vijay Sethupathi Fans Like adraaa,0
"Trailer super eruku vazhthukal director sir innum itha mathirri niraya padam yedukanu neenga, vankodama sattatha pathi konjam sollunga atha thappa use pandranga yengala mari niraya peru antha sattathala padhika pattu erukaranga",0
Ivan trailer pakka matta rajini pathi pesana sinnanga athan pathen,1
draupathi padam vetri vazthukal ivan devan samuthayam,0
varlan varlan VA varlan VA bhairava,0
கொங்கு வேளாள கவுண்டர் சார்பாக வாழ்த்துக்கள்... புது முயற்சி தொடங்கட்டும்,0
"ASURAN, KAITHI BEST MOVIES OF 2019",0
Sk U1 Fans like hit,0
adaee Enna da ippadi irruku evlo periya aalu,1
இதுல கமெண்ட் செய்துள்ள அதிகமான பேர் ஜாதி பெயரை சொல்லி திரைப்படம் வெற்றிப்பெற வாழ்த்து தெரிவிக்குறாங்க...,0
Rajini Oda gethu idhan innu koraiyalaaa,0
சில்லுகருப்பட்டி ஆக என்ன தலைப்பு சூப்பர் இன்னும் நம் மண் வாசனை இருக்கு,0
Ineme vanniya ponna pakka kooda yosichi pakkanum,0
வாழ்த்துக்கள் அண்ணா .  மிக அருமையாக உள்ளது நன்றி.,0
"Thala Da ivara minja Evanda aaa??? 28,6,2019, pm 5 ,15",0
Agamudayar ( Thanjavur) sarbaga padam 100 nal oda valthukal mamavalavana serupala adikanum entha padatha ekaranathakondum vitrathinga,1
நெய்வேலி மற்றும் விருத்தாச்சலம் சார்பாக மனமார்ந்த வாழ்த்துக்கள் அண்ணா 🥭🥭🥭🥭🥭🥭🥭,0
"Pongalukku enna panna porom, Petta parkaporom",0
"ஒடுக்கப்பட்ட, அடிமைப்பட்ட சமுதாயம் என்று சொல்லி சொல்லியே இத்தனை காலம் மற்ற சமூகத்தினரை கெட்டவர்களாகச் சித்தரித்த அனைத்து அரசியல் கட்சிகள், மாற்று மதங்கள், மற்றும் கேடு கெட்ட மீடியாக்கள்,  இது போக ரஞ்சித் போன்ற சமூக விரோத இயக்குனர் கூட்டம் அனைத்திற்கும் இந்தப் படம் ஒரு  எச்சரிக்கை.... காலம் மாறுகின்றது.",1
New aaaah irukapodhu film successfully agum kandippaaa,0
Arun Anna u r grateful actor superrrrrrrrrrrrrrrrrrrr,0
தளபதி -sk like  வடைபதி - anil  comment,1
ஏன்டா இப்புடி ? இந்தமாதிரி படங்களை ஈழத்திலை திரையிடாதீங்கடா ! நீங்க அடிச்சிகிட்டே சாவுங்கடா ! நம்மள வுட்டுருங்க ! முடிஞ்சா தனியாக போராடி வெல்றோம் இல்ல செத்தொழிஞ்சு போறோம் ! உங்கள நம்பி பிரையோசனம் இல்ல,1
Indha comment section vida saakada suthama irukum,0
Va thala va thala Vera mathiri iruku epadi Vera mathiri,0
Na intha movie la act pannirukan sema experience jayam ravi anna innum handsome a irukaru,0
Sirappana tharamana sambavam pongalukku papinga kaali oda attatha,1
"at 1.07 , villain pinnadi irukardhu kathakali and NRD la naducha villain dhana??",0
Santhanam naa Avaruu thaa iam waiting,0
Just 200k like Reach on 1m like..  Vitraathinga Like ah pottu Therika vidunga By Thala Veriyans,0
Kekkabekka kekkabekkacomedy short film feature film ah eduthurukanga pola,0
i am watching this again & again,0
"Kaithi win no1  karthi   2025varai,",0
just 55k likes to reach 500k likes,0
Oh man kv+surya+Harris ithuku mela enna wenum,0
Vikram look Vera level. Making la pakumbotheya veriya irruku. Kasa thaniya vari erachi irrukanga pola.trailer semma mass dha.,0
Vera level teaser will be blockbuster movie like ayan,0
Hmkum..... story seems to be ok....padam epdi irukkumo,1
Machane kidu padam  love from KERALA,0
Who is here after kaapaan trailer ????,1
Dai jaya life story la unmaiya yadutha Mithi iruka votum ADMK Ku poidum Da..,1
India ka best industry Koliwod,0
Awesome concept  vels rules,0
சேலம் வன்னியர் சங்கம் சார்பில் என்றுமே என் வாழ்த்துக்கள்,0
next movie release aaga poguthu.. but dhillukku thuttu hd Tamil rockers la varave illa,0
Don't miss use Rajini thalaivar .....,0
Sekkaram padatha release pannunga sir on the screen la santhanam sir ahh pakkanum,0
enaku apadiye ATM+Sura paathe matheri iruke..wiggu super diyoooo!!,1
Thala  semaa mass gethu malashya no.1 trending,0
Ithu kekka pakka kekka short film story,0
Theriiiiiiiiiiiii.... Tha semmma ena solrarathune theriyala superb,0
பெண் சாபம் சும்மா விடாது காம காதல் பண்ணும் நாய்களுக்கு இது ஒரு செருப்படி,0
"கமெண்ட்ஸ் பார்க்கும் பொது இந்த நாடக காதலால் பல சமூகம் பாதிக்கப்பட்டிருப்பது தெரிகிறது,",0
Thala &Thalapathy paathu sirikum bodhu tension aanavanga like here,1
Diwaliku Marana marana marana marana Adi iruku....kaithi marana waiting pa .......,1
NGK to NTK நாம் தமிழர் கட்சி. நாமே மாற்று நாம் தமிழரே மாற்று,0
Enna NKP theme song maari irruku,0
Komali pundaiku nadipu pubdaiyae varala thevudiyan ajith,1
Look like Hentai Cartoon not like Thalaivi,1
Rajinikanth and romanci rip love,0
திரௌபதி குழுவினருக்கு எனது மனமார்ந்த நல்வாழ்த்துக்கள்,0
Maranao massu maranao Tuffu tharano adhuku Thalaivar trailer utharanam,0
ஏப்ரல் மாதத்தில் நல்ல  நாள் இல்லையா ஏன் ஆகஸ்ட்????,0
Surya telugu fans hit like,0
Challenge summa therikavidapothu Chiyaan fans like pannunka,0
Nala vela.. indha padam last year varala. Vandhurundha oscar aadhi ku poirukum.,1
எல்லாரும் படம் டிரெயிலர் நல்லா கவனிச்சிங்க.நான் சாய் பல்லவி கண்னத்தை தானே கவனிச்சேன்..அது என் அம்முட்டு சிவப்பா இருக்கு,0
Love you suriya anna.... And lalettaaa,0
Surya Anna From Telugu fans  Moviee pakka block buster pannungaa sai pallavi fans,0
ஆதிக்கத்தால்...  ௮டக்குமுறை.....  ௮டக்குமுறையால்... தாழ்வுமனப்பான்மை...   தாழ்வு மனப்பான்மையால்...  தலை குனிவு...   தலை குனிவுவால்...  இழிவு நிலை...   இழிவு நிலையால்...  வேளியேற துடிக்கும்       ௭ங்கோ ஒரு சில தவறு....  தவறின் தொடக்கம்     மனுடனின்  மறுபக்கம்....... ௮துவே (சாதி)கள் •,1
Yuvan bgm Vera level tharu maru,0
மோகன் அண்ணே தைரியமா நாடகக் காதலை பற்றி படம் எடுத்தற்கு என் மனமார்ந்த நன்றிகள் பல  நமது பெண் பிள்ளைகளுக்கு ஒரு அன்பான வேண்டுகோள் காதல் செய்வது தவறு இல்லை ஆனால் சில நாய்கள் ஓட நாடகக் காதலை நம்பி சிறுவயதிலேயே வாழ்க்கையை தொலைத்து விட்ட   பின்னர் வருத்தப்பட்டா போன வாழ்க்கை திரும்ப வராது,0
ithanda surya anna..love u surya anna..,0
Thala dialogue delivery vara level marana waiting NKP movie,0
Nammai azhikka arasiyalvathinga vena nammala nammale azhichicrom.,0
Vera leval trailer.....mass overloaded...suriya anaaaa vera level....,0
Dislike potavan lam ready ya irunga next nadakum pothu,1
aamaii fanskulamm ..alluuuuuuu ...vijaii naa maaaassss,1
Mass #therika vitrukaru  Mass combo #surya #selva #yuvan,0
Diwly ku release  pannuna bigil  avvlothan,1
Yannada trailer ithuuuu......yandaaa koluthinkaaaa.......thalaiveee STR manithan *Vijay sethuphathi*......,1
Thala yen innum trending laa varalaa....,1
"Super super, 0.36 semma style suriya sir",0
இங்க வீரம் பேசிட்டு திமுக கூட்டனிக்கு ஓட்டு போடுங்க . அந்த செல்வாக்கில் சுடலை சரக்கு மிடுக்கு கும்பளை  mp ஆக்கி டெல்லி வரை வளர்த்து விடுவார்கள் .  நாடக காதலை வளர்ப்பது திராவிட கும்பல் தான் . அவர்களுக்கு குடுக்கும் அதரவு மறைமுகமாக  நாடக காதலுக்கு அதரவு ..  அசுரனுக்கு அதரவு சொன்ன சுடலை இந்த படத்தை பற்றி சொல்லும் கருத்தை பொருத்து பாருங்கள் .,1
The first scene was jayalalitha amma's first tamil  movie vennira aadai....,0
Arjun sir kaage poi padam pakelam,0
Nala iruki elaruki ithu oru nala combacke movie amiatum..Enoda valzthukal ....,0
மதுரை இராஜகுல அகமுடையார் சார்பாக படம் வெற்றியடைய வாழ்த்துக்கள்,0
Enamo paniveinga...  Padam mattum nala ilama irrukatum!,1
Best Wishes From MAMMOOTTY FANS KERALA,0
STR  vandhaa raja va dhan varuven.,0
MAKKAL SELVAN MASS  SUPERSTAR MASS,0
ஆகச் சிறந்த போதை.. பேச்சு  Trailer laye therinjathu,0
Starting light ah mokkaiya irundhalum aduthu scenlam nalla irukku,0
200k likes varalam varalam va bairavaa,0
"HATER   Innum Nalla Kadharunga , Orama Poi Utkarnthu Yosinga Next Etha VFX nu Sollalam Nu ... Aprm antha Vadai ah marakka kudathu Innum Nalla Vada Sudunga",1
Last dialogue ellarum kettingala trailer ah full ah parunga semma dialogue,0
any malayalless Surya and mohanlaal fans like here  malayaalis  NGK,0
One year aagiruchu but nan ippavum adikadi paakra trailer,0
Andha real estate criminals la paathi cinema karanga thaan,1
Chance illa semmmaaa super mass Thala...,0
Yov Pa Ranjith Thalaivara vechu ippadi padam edukkanum..Neeyum dhan eduthiye Kumuthavalli Kothamallinu,1
Kathirundhu vettaiyatinom vera leaval டீசர் indha tesar ra 20 time pathavanga like pannunga,0
Love Rajini but trailer innum konjam strong ah irkanum,1
surya anna Vera level na teaser,0
Not even looking close to jaylalita,0
Vijay anna na mass Adha no doubt..... teaser..... la Adha katitaga,0
திரு மாமா வளவன் தேவிடிய பையனுக்கு சமர்பனாம்,1
Shankar sir enna da panni vachi irrukaru nee movie da idhu,1
நான் அரசியலுக்கு வருவது உறுதி யப்பா சாமி முடியல,0
Kadaisila pandey va ippadi pannitingalaey da paavigala,1
Vera level suriyaa acting + u1 Bgm+ Selva,0
Rajesh m.selva engada ennoda thalaivan name  Vikram,1
Ivan padatha yaru  poi pappa..mokka nai,1
#Kabali Teaser Record ku Samathi  Varlam Varalan Vaa Varlan Vaa #Bairavaa,1
பெண்ணும் மண்ணும் ஒன்று தான் எங்களுக்கு... சரியான வசனம்.. ஆனால் மண் இப்போது யாரிடம் உள்ளது..? அனைத்து சாதியினரும் மண் விசயத்தில் கோட்டை விட்ட கோழைகளாக மாறி இருப்பது தான் இன்றைய அவலம்... ஒன்று பட்டு மண்ணை காப்பாற்றுங்கள்... இருக்கும் எந்த கட்சியும் சரி இல்லை என்றால் புதிதாக ஒன்றை உருவாக்கி உங்கள் மண்ணை நீங்களே ஆளுங்கள்...   ஒன்று மட்டும் சொல்கிறேன்.. சாதியாக நீங்கள் பிரிந்தால் ஒருபோதும் இதை சாதிக்க முடியாது... தமிழராய் ஒன்று படுங்கள்...,0
படம் வெற்றி பெற முருகனின் படைத்தளபதி வீரபாகு சேனைத்தலைவர் வம்சத்தின் சார்பாக வாழ்த்துக்கள்,0
Trailer வேற level.. அரவிந்த்சாமி சிம்பு விஜய் சேதுபதி அருண் விஜய் all mass,0
10 minutes 50k likes New record,0
Thalaiva... Love u🤘wow semma Vera level visualsshankar sir super,0
Seththalum sanda pottu saganum kaal la vilundhu saaga koodathu ahimsaya pathi yaarachum pesuna naan athigama use panra dailogue ithu,1
Yov fur Elise eduku pa varuthu ithula?? Ilayaraja Ku own music poda vaaratha,1
தென்னாட்டு நாயுடு நாயக்கர் இனத்தின் சார்பாக வாழ்த்துக்கள்,0
boman irani in tamil movie wow,0
Tamil natu Thruthalakku 58 flim teaserkku dislike high level panunam it Watch.me I Am Waiting,1
chiyaan Vikram is Versatile king in Indian cinema,0
sadhi sadhi nu enda ippadi padam yedukkuringa,1
Ramakrishna is best one j amma character see Queen webseries,0
Feeling the vintage thalaivar...annamalai arunachal basha padaiyapa elathiyum sethu vechu paakura matiri iruku...sema. anyone feels the same???🤗,0
"Ethu 1996 yara yamatharinga,,, 🤣🤣🤣marana bangam to Rajini sir ,,,",1
"போராடாம அவன் போகவும் மாட்டான் , சாகவும் மாட்டான்.       U WILL SEE MY RAGE .         DAMN !  BEAST MODE TRAILER MAN!!!!!",0
ஏண்டா.. ஏ  பூலுங்கலா   படம்  எடுக்குரிங்க   அதுல ஏண்டா... விஜய்... அ‌ஜித்  படத்தை.. போடுரிங்க   நீங்களும்... விஜய் அஜித்  மூலமா   famous ஆகலான்னு  பாக்குரிங்க,1
"Yenda atlest Oru laalaikku munnaiyaavadhu announce panradhu illa , trailer relaese panna porom nu",0
அம்பாசமுத்திரம் விவசாயி குமரன். அங்குள்ள விவசாயிகளுக்கு அரசியல்வாதியால் கார்பொரேட்களால் ஏற்படும் துயரங்களை கண்டு வெகும் குமரனின் அரசியல் விளையாட்டே நந்த கோபாலன் குமரன். என்னுடைய கற்பனை கதை..Thiraiku varattum...Varum Paar...🤩🥁,0
1:37 thala_style.. This scene matum 10times mela paathvangaa yaarelam...,0
Salem Nadar peravai sarbaga valthukalai therivithu kolgirom....,0
Trailer paadhadhae oru padam paadha Madhiri irruku 🤔,0
Eh eh eh r and a new,0
கொங்கு நாட்டு கவுண்டர் பாடம் வெற்றி பெற வாழ்த்துக்கள்.,0
Idhe velaiyaga iruppavargal Inge like podunga,0
Inda maadiri nalla padam epdi pannuvanga appa vetri !! __/\__,0
ட்ரெய்லர் அருமை பரதேசி நாய்களுக்கு சரியான செருப்படி.... பேரரசர் முத்தரையரின மக்கள் சார்பாக வாழ்த்துக்கள்🦁,1
Matter ra..... Enna matter uncle....,0
Bigil trailer kku wait panravanga like podunga pappom,0
Hero nu solitu mugamoodi part2 eduthu vachirukanunga,1
ஜாதி மயிரு போங்கடா நீங்களும் உங்க வீட்டு ஜாதி  ஜாதி தலைல துக்குறவன் நல்லா இருந்தது சரிதரம் இல்ல தம்பி,1
"Paavam Mani hit  kudukka eththana pera cast pannavendiyirukku 🤣... Ithula ponniyinselvan Vera, antha kathaiyoda oru pakkathukku kooda intha padam equal aagathu& I'm str fan athukkagave intha trailerum paaththa ...padamum paapen nnu nenaikre... Aana enakku ean godfather movie nyabagam varuthunnu teriyala 🤣",0
Enna alagu thalaiver mass super  star rajini,0
"Anna , Super My ஆதி அண்ணா",0
Telugu movie vida ovra irukku yen ippadi katthuran ippdi yei pona ellarum theatre vittu oddiduvanga,1
boss yen treand la katta matangudhu,0
Thala pola varuma  ULTIMATE STAR,0
சிலரது உயர்ந்தவர்கள் என்று சொல்லிக்கொண்டே இருக்கவேண்டியதுதான் ஆனால் உயர்ந்தது யார் என்பது இன்னும் புரியவில்லையா இல்லை புரியாத மாதிரி இருக்கிறிர்களா,0
Yov ranjith idhan ya rajini  marana kaatu katanum,0
Remake of Ellam avan seyal movie?,0
Wait and see ok.    ...,0
செல்வா உனக்கு தோல்வி கொடுத்தது எல்லாம் சேர்த்து வச்சி கொண்டாட காத்திருக்கோம்...90s kids favourite director da ni.,1
Evanda nika porathu thalaivar munadi epo vanga da papom thalaivar 🤘🤘,1
Semme thalaivaaaaaaaa...surya annau1 bgm superbbb paa...selvaraghavan padamna chummava,0
"என்ன...மணிசர் godfather hangover இன்னும் உங்களே விட்டு போகலெபோலே...நாயகன், தளபதி.. இப்போ இதுவும்..",0
Athu epdi da car glass ah odacha car parakuthu 🤔... Ithalam eppo tha Indian cinema la marumo,1
பன்னிரண்டு வயது வந்த உடனே நமது பெண்களுக்கு உண்மையை கூறுங்கள்.  அவர்களின்  தாயார் பெண்களுடன் நட்பாக இருங்கள்.  என்ன நடந்தாலும் அம்மாவிடம் கூற பழக்குங்கள்.   சில நேரங்களில் சட்டத்தை விட ஆன்மிகம் துணை நிற்கும் என்பதை உணருங்கள்.  எங்கள் கருப்பசாமி இதில் தேர்ந்தவர்.  இந்தப் படம் இமாலய வெற்றியடைய வாழ்த்துக்கள்.  இதுபோல் ஒரு படம் வர வேண்டும் என்று லட்சக்கணக்கான பேர் காத்து இருந்தனர் போலும்.  வெற்றி நமது இலக்கு.,0
Thala fanz lam yenga poniga comments low ah agudu,1
BGM terikudhu. Yuvan bgm la U1 dan ya. Valimai expectation inum adigam aagudhu after watching this.,0
