text,label
Ikka fight lu ottum pinnilottu ninnittillaa...ikka maarakam,0
ikka kidukki kalanju ethe mass Enne paranjal pora marana mass,0
മമ്മൂക്കാന്റെ look ufff..  ഒരു രക്ഷയും ഇല്ലാ kidiloski,0
GOPI SUNDER   BGM FAANS LIKE HEAR       #MASS,0
Prithviraj aanu new character ennu arinjathinu shesham trailer kaanaan vannavar undo? Enkkil like here,0
Dislike addikkan matram entha ithinu koyappam ennu mansilavunnilla,0
ആമയെ വെള്ളത്തില് മുക്കി കൊല്ലുന്ന എനമാ... ... ലാലേട്ടൻ,0
Ndhu BGM AAA idhu... ninghalkku enganne ee teaser ishtapettu...... BGM sucks,0
ഒരു ഫാൻ മേഡ് ചുവ ഉണ്ട് എന്നാലും സീൻസ് പൊളി katta  waiting,0
veedum chuvappan padam....ha  ha ha...,0
Makkalee boxoffice pottitherikkan pokunnu.. katta waiting,0
ഈ കഥാപാത്രം പ്രിത്വിരാജ് എന്ന നടനു  വെല്ലുവിളിയാണ്  കാരണം ഓപ്പോസിറ്റ് നിൽക്കുന്നത് സുരാജ് എന്ന നടൻ ആണ്,0
Evideyo KGF orma varunathu eniku matramano!! 🤔 Music aano...story oralde maranavum villan marde ennavum.. entho..,0
evidekko nostalgia feel ind idh color aaavum sure,0
ethil pritvi kanum en manas parayunnu,0
ഇതൊക്കെ സ്കൂൾ പിള്ളേരോട് പോയി പറ സാറേ...,0
Ettan industry hit adichal ikkante hit urappa... Angane aavattee....,0
Madhura raja ki jai Madhura raja ki jai  Madhura raja ki jai  Madhura raja ki jai,0
Lalettante margamkali traileril kanan wait cheyyunnavar undo?,0
Mammukkayude kude raju vettan venamennu aagrahikkunnathu njan mathramano..,0
Kalakki ithu box ofice aaghosham aayirikkum,0
Uff.. ithu oru pwoli pwolikkum Rajuvettan x Surajettan,0
Jo jeetha wohi sikhandar oke pole undu,0
ഓരോ ടൈപ്പ് മനുഷ്യന്മാർ  അല്ലെ മോളെ     അത് തന്നെ ഏട്ടാ,0
prachitehlan uffff.......................songil kandu kaliyakkiyavarkokke yulla marupadiyayirikkunnu ee trailer,0
ആരോ ഒരാൾ അല്ല അല്ല എൻറെ ഏട്ടൻ my big brother,0
ഒരു പ്രത്യേക feel... best of luck,0
ഇങ്ങേർ കുറെ കാലമായി fitness video കാണിച്ചു വെറുപ്പിക്കുന്നു എന്നിട്ടോ ഇന്നേവരെ തടി കുറഞ്ഞിട്ടില്ല ഇനി കുറയുകയുമില്ല ജയറാമേട്ടൻ വെറുപ്പികത്താനെ കാണിച്ചു തന്നു വെറും 2 month കൊണ്ട്  ജയറാമേട്ടൻ super ആണ് ല്ലേ lubyou,1
സമകാലീന കേരളത്തെ ഇത്ര കൃത്യമായി വർണ്ണിച്ച വേറെ ഒരു കവിത ഇല്ല,0
Pinnem Pinnem Kanuvaaa   Thalaivaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,0
Mass nnu paranjaa ikkayaanu.. MASTER of MASSES.. Adaar trailer.. Mammookkaaa,0
Ettaaa ettan ippo blogeythokke nirthiyo ?,0
Tovino machante katta fans adikk like,0
Ente ponnooo marakam iyyyoooo goosebumps  Kathirippinte kolamass trailer  Poli kidu kidolokidilan,0
Ariyavanulla aagraham konde chothikkuva ee padam enna irangunne,0
KOLA Gand le iruke kollame vida matten rajani style 🤗🤗 Ikka mass,0
E padam polikkum annu thonunnavar like adikku,0
ഇത് ട്രിപ്പിൾ സ്ട്രോങ്ങ്‌ അല്ല  അതുക്കും മോലെ  മമ്മൂക്ക ഡാ,0
പൂമരം ഫിലിമിലെ st ട്രീസ കോളേജ് chairman അല്ലെ നായിക,0
ഒരു കാര്യം ഉറപ്പിച്ചു... ഈ പടം മലയാളി നശിപ്പിക്കും.....trailer ന് എന്താ support..എന്തായാലും നല്ലത് വരട്ടെ....,0
Sunny chechide kolam nokkan trailer kandavarundo,0
എന്റമ്മോ മലയാളം പടത്തിന്റെ റേഞ്ച് മാറിയല്ലോ....  ഇതിനെ ഡീഗ്രേഡ് ചെയ്യാതെ നമുക്ക് തീയേറ്ററിൽ പോയി കാണാം,0
Kandappo  oru  kuliru  keri  mone🤗.  Ningalkkum  vannengil  like  here,0
അന്തോണി ഏട്ടാ അടിച്ചോ ബാൻഡ്  കിടുവെ ഇത് പൊളിക്കും,0
പ്രിഥ്വി രാജിന്റെ തം നൈൽ look പൊളിച്ചു.....,0
Ikkakyu lalettan fans nte Aashamsaghal,0
Vyshakinte pagill ettal egane ya views thonne kittuka valiya chanalil alle edendathu luciferne pole,0
Njan oru lalettan fan allengilum trailer kandappo...ee film kalakkum orappa....mega super hit aagum....urappe..,0
Lalettane eshtamillathavarayi arumundakilla undenkil dis like adichooooo eshtamullavar like adikann marakarutheeee,0
enna look a rajuettaaaaa............ promising trailor,0
Swayam Royala Royala annu egane paranjondu nadakunathu enthina ? Athu mattullavare kondu parayippikynam appo Royal akum.,0
ഈ ഓണം ഇട്ടിച്ചായനോട് ഒപ്പം  ഏട്ടന്റെ അനിയന്മാർക് ലൈക് അടിക്കാനുള്ള കമന്റ്,0
Sheriyaya views ano allengil youtube lalettan hang akkiyathano ennu samshyamullarkku like adikkanulla thumbu,0
Look like Telugu movie # padam pottum,0
Ithokke school pillarod poi para saare - verum trendy powli dialogue Lal etta,0
ഇതിപ്പോൾ സിനിമ മൊത്തം ഉണ്ടല്ലോ സഹോ ??,0
Jayan muthal joju vare...joshiy sir marana mass anu,0
Fight illatha lalettande aadya padam .,0
Driving license ഇല്ലാത്ത എത്ര പേർ ഈ ട്രൈലർ കാണുന്നുണ്ട്?  സിനിമ വൻ ഹിറ്റാവട്ടെ,0
Katta wtng... !!! The Himalayan kwid  Mamoomkkaa,0
Kidu,0
ഇട്ടിച്ചന് എല്ലാ വിജയാശംസകളും നേരുന്നു.. ഒരു മമ്മൂക്ക ഫാൻ,0
ഇതെന്തോന്ന് പുത്തൻ പണം സെക്കന്റ്‌ പാർട്ട്‌ ആണോ,0
Pirates of Caribbean njammalum kandkknun parayan paranju!,0
ഇതൊക്കെ ആണ് ധൈര്യം പടം വിജയിക്കാണേൽ വലിയ താരങ്ങൾ വേണ്ടാന്നും,0
Ohh mamooka kalaki...Adipoli trailer... Best Wishes from Tamil Nadu.,0
Kfc chicken vekkaan kayariyappol,0
Randalum  deepak dev ne maatti nirthiyathilanu athisayam....,0
peter machan. onnu nokkanilla kidilen actions unadakum,0
2M akkan vanna ikka fans like adi,0
BGM uru raksha illaaaa.... Sushin shyam touch pole.,0
L A L E T T A N   RAJUVETTA making oru raksha illya... Can't Wait......!!!!!!!!!!!!!!!!!!,0
Mass 🤘pazhaya aa manju warrier e kandath pole.,0
Musicl ende manasika guru yesudasanu.Actingl ende manasika guru ulaganayagan kamalhaasan and complete actor Mohanlalanu.,0
ഈ വട്ടം ജോഷി ചതിക്കില്ല ആശാനേ... waiting,0
Ajuvine kandale ariyam on negative role anenn pinne lift kanikkunond aval mikkavarum liftil kanum..,0
കുഞ്ഞാലി മരക്കാരെ പറയിപ്പിക്കാൻ ഓരോ 'ബാസ'. ഇത്തരം charactors രൂപത്തിലും ഭാവത്തിലും ശബ്ദത്തിലും അതിനോട് മാന്യത പുലർത്തണം ...ഉസ്മാനെ,0
പടം ഒന്നിൽ കൂടുതൽ തവണ കണ്ടവർ ഉണ്ടോ,0
4 million ayonn nokan vamnnavar like... cmnt,0
Ithu malayalam cinemayile psycho kaalam 🥀🤣🤗🧐,0
Ee trailer il Suraj PrithviRaj ne kaalum mass aan,0
Luciferum ayite kurachu samyamille ee trailerinnu,0
ഇതു ഡാൻസും പാട്ടും കൂത്തും ഉള്ള ടിപ്പിക്കൽ നിമ്പോളി പടം അല്ല മക്കളേ..,0
Madhuraraja trailer Kand ivide vannanvar likkeee,0
Lady super star ath manju chechi  thanne.... Ath aarokke vannalum poyalum malayalaththinte lady super star manju,0
കോഴി എന്ന് കേൾക്കുമ്പോൾ ആദ്യം മനസ്സിൽ ഓടി വരുന്ന ഒരു കൂട്ടുകാരൻ എനിക്കുമുണ്ട്  ഈ സിനിമ നല്ലൊരു വിജയമാവട്ടെ  മഞ്ജു വാര്യർ,0
ഈശ്വര... ട്രയ്ലർ കാണാൻ ലേറ്റ് ആയല്ലോ...  വേറെ ലെവൽ പടം ആണല്ലോ....,0
രാജാധി രാജയിലെ ജോജു ചേട്ടന്റെ സ്വാമി അയ്യപ്പൻ എന്ന character കഴിഞ്ഞാൽ അടുത്ത mass character പൊറിഞ്ചു.... ആയിരിക്കും....,0
Oru pravisam movie kanditt .. veendum kanan poya arelum ondo ..,0
Trailer kandit pokunnavar ...ithinte crew list koodi onn nokiyere,0
TENET ട്രൈലെർ കണ്ടു കിളിപോയി ഇരിക്കുകയായിരുന്നു....... ഇപ്പൊ ശെരിയായി.... ഇമ്മാതിരി തലച്ചോറ് ഉപയോഗിക്കെണ്ടാത്ത പടമേ ഞമ്മക്ക് പറ്റു,0
01:42 പൊളി ശരത്ത്  spotted,0
Enta ikka polichu   Kidu item  Ethu polikkum,0
Aha aha nalla kidilan thalavettu,0
ഊള ഫിലിം ആയിരിക്കും. ഇവളുടെയൊക്കെ പടം എല്ലാം അടപടലം പൊട്ടുകയാ. അതെങ്ങനെയാ ആ കോവാലന്റെ കൂടെയായിരുന്നല്ലോ ആദ്യം. ആ സ്വഭാവം അവൾക്കും ഉണ്ട്. കോവാലനും കണക്കാ മഞ്ജുവും കണക്കാ. വെറും കൂറ ഫാമിലി,1
mohanlal anna ningal veru mass alla kola massaa,0
എന്തോന്നെടെ ഇത് 🧐സമയം കിട്ടുമ്പോൾ ആ shylock ടീസർ ഒന്ന് പോയി കാണു... എന്നിട്ട് കണ്ടു പടി...,0
Da kannurkkare ningal Kodungaloor Kodungaloor enn kettitundo?,0
Haneef adeni pwolikkum  Maass trailer  Mommookkayude Face kanum yenn pradeekshichu  Sambavam marana maass aann,0
പുത്തൻ പണം എന്ന സിനിമ പോലെ ആകാതിരുന്നാൽ മതി ആകെയുള്ള പ്രതീക്ഷ മമ്മൂക്ക ആൻഡ് അജയ് വാസുദേവ്   മകനെ പടം കാണാതെ വിടമാട്ടെ,0
ഈശ്വരാ ഈ ഓണത്തിന് ഏതു പടം കാണും,0
Dileepnte jeevidha kadha ano e cinima,0
njan padicha collegil njangal ettavum kooduthal odichittu talliyathu mechanical Kare anu,0
ടിയാൻ- Disaster രണം-Disaster 9-Disaster My Story- Epic Disaster Brothers day - Flope  നിലവിൽ പ്രൊഡൂസർമാരുടെ പേടി സ്വപ്നമാണ് രാജു.,0
Ente ikka...ningalu oru sambhavam anu... Enna look anu....powli,0
MAMMOOKA FANSINTE ELLA VIDHA ASHAMSAKALUM NERUNNU...,0
90sil kaalapani pole oru film edutha priyadharshan ithu oru valiya karaym onnum alla,0
2019 sep 22.  ippozhum vannu kanunnavar vannu like adichechum poykko,0
sep 6 ന് തിയറ്ററിൽ ഇട്ടിച്ചായനെ കാണാൻ പോകുന്നവർ ലൈക്ക് അടിച്ചും പോയാ മതി,0
0:47 aa chiri adar villanism thanne,0
avasaanam ODIYANDE oru  honest review kandu. Cheytha chettanmaarkku naani :),0
Laalappaa ikkayod muttaan nikkandaa.RAAJAyum pillerum strongaa TRIPPLE STRONG.Laalappan koottiyaal koodoolaa.,1
Mohanlaline onnum parennilla,0
ട്രെയ്‌ലർ ഇങ്ങനെ ആക്കിയത് എന്തുകൊണ്ടാണെന്ന് എനിക്ക് മനസിലായി,0
Editing Pakka Bor  ellaam over aan,0
ഈ കുറുപ്പേട്ടൻ ഒരു ലാലേട്ടൻ ഫാൻ ആണേ...,0
നല്ല ഊള language ... ഇത് കിളിച്ചുണ്ടൻ മാമ്പഴം part 2 ആണോ? Mass dialogue: ഉസ്മാനേ തീയും കൈയും പറപ്പിച്ച് കൊണ്ട് ഒരു കൂട്ടം വരണുണ്ട്,0
Adikyeda namude asuranu oru like,0
ഈ പടം 100 കോടിക്ക് മുകളിൽ പോവും എന്ന് ഉറപ്പുള്ളവർ ലൈക്‌ അടിക്ക്,0
പോലീസിൽ വലിയ സ്ഥാനമൊന്നുമില്ലാതെ ചെറിയ പൊസിഷനിൽ ജോലി ചെയുന്ന ചേട്ടൻ (ലാലേട്ടൻ ) എന്നാൽ വലിയ ബുദ്ധിമാനും അണ്ടർ കവർ ഓപ്പറേഷൻ ഒറ്റയ്ക്കു നടത്തുന്ന മിടുക്കൻ ..ചേട്ടൻ ഹൈലെവൽ  പോലീസുകാരുടെ മുമ്പിൽ ചെറുതായിട്ട് നിൽക്കുന്നത് ഇഷ്ടപെടാത്ത അനിയൻ ..പിന്നെഒരു  ഓപ്പറേഷൻ..അതിൽ പെടുന്നു അടി പിടി വെടി അവസാനം  അനിയനെ തട്ടി കൊണ്ടുപോകലു ഷെട്ടിയുടെ ആളുകളുടെ കയ്യിന്നു രക്ഷിക്കുന്നതും  അവസാനമൊരു സിദ്ദിഖ് ലാൽ ഏൻഡ് കാർഡും പടം ഇതാണ്,0
Vivek Oberoi ku vineethettan Annu sound koduthathennu arinju athu veendum kelkkan Vanna aarenkilumundo,0
മരണ maas ഇക്കാ 🥴 നിങ്ങൾ,0
padam ennum kandu  eppazum kannan thonunna padam,0
Fan MOVIE touch undalloo   Pakshe rajuvettan massale  Kolamass,0
Twenty-Twenty മമ്മൂക്ക തകർക്കുമെന്ന് വിശ്വാസമുള്ളവർ like idoooo,0
ഉറപ്പിച്ച്.... ഇതും കൂടി ആയപ്പോൾ... ഉം... ഉം..,0
Oru kidilam bgmum songsum malayalathil kelkkanam gopi chettan sadakuzhanju ezhunelkkanam,0
അച്ഛൻമർക് എനർജി കൊടുത്താൽ കുഴപ്പം അകും ഈജ്ഞതി,0
ഈ പ്രൊഡ്യൂസർ മറ്റേ ചേട്ടൻ അല്ലെ... ജോബി ജോർജ്‌,0
Mech ennala Royal Mech ennu Pareyadaaa.,0
evideyokeyo oru pulimurugan touch eniku mathramano thonniyathu,0
Vishnu avatharam Narasimham vannu .. Ini veranullathu avanaaa Kalkiii,0
Oru FAN(srk movie ) pole ille...,0
Trailer avg aakki... preshakare pratheeksha veypikathe pritvii..padam pwoli aayrkm appoo...,0
ചാനലിന്റെ പേര് ശ്രദ്ധിച്ചവർക്കു ലൈക്ക് അടിക്കാനുള്ള സ്ഥലം...,0
സംസാരം കേട്ടിട്ട് പൊളിയുന്നു തോനുന്നു. ലാലേട്ടന് മലബാർ ഭാഷ ശരിയാകില്ല,0
Ikka polichu tto Ikka fans like here,0
Nammude Muvattupuzha mall anennu thonnunnu... Location,0
അങ്ങ് തമിഴ് നാട്ടിൽ പോയി വിറപ്പിച്ച പുലിക്കുട്ടിയാ നമ്മുടെ മഞ്ചു ചേച്ചി'   അസുരൻ പടം കണ്ട് അന്തം വിട്ട് പണ്ടാറമടങ്ങിയ എന്നെപ്പോലെ വേറെ ആരെങ്കിലും ഇവിടുണ്ടോ?  🤔🤔🤔  മഞ്ചുച്ചേച്ചി ഇത് വരെ കളിച്ചത് ട്രയൽ:,0
Ee padam first day kanan pokunnavar like cheyyuka,0
Onn parayan illa. Aadipoli. Mass ikka. Unni chettan polichu,0
King ikkak  68 nta youth laak swa swagtam,0
Vivek Oberoikku best villainte award koduthillengilanu!,0
മാമാങ്കം തിയേറ്ററിൽ ചരിത്രം തീർക്കുകയാണ് അതിനിടിയിൽ അസുരന്റെ വരവ് അറിയിച്ചു SHYLOCK,0
Raja varunath veruthe pokan alla..  Mammookka fans adi like,0
രോമാഞ്ചം അൺലിമിറ്റഡ്.. ട്രൈലെർ പോലെ തന്നെ മൂവിയും അടിപൊളിയാവട്ടെ.. ആശംസകൾ,0
ഹെവി.. ജോജുവേട്ടന് അടുത്തൊരു ബ്ലോക്ക്ബസ്റ്റർ ലോഡാവുന്നുണ്ട്,0
മനുഷ്യരുടെ പച്ചമാംസം അറുത്തു എടുക്കുന്ന കൊള്ളപ്പലിശക്കാരൻ. വരവിനായി കാത്തിരിക്കുന്നു,0
കാട്ടിലെ കാട്ടുകോഴി കറി | cooking and eating    ഈ ചാനല്‍ സബ്‌സ്‌ക്രൈബ് ചെയ്യൂ,0
Malayalikalkk idayil evan oru para ullu ŤHé ćòMpļÈțê ÂćŤóř,0
Nale odiyan kanan pokunnavar like adi makkale,0
മലയാള ഭാഷ നല്ല ഭാഷയായി തന്നെ ഡയലോഗ് മാറ്റുന്നത് നന്നായിരിക്കും .അന്നത്തെ കാലമ്മല്ല ഇന്ന് . സാക്ഷരത കേരളമാണ് ഇന്നെന്ന് ഈ സിനിമയുടെ നിർമ്മാതാവ് ഓർത്തില്ലേ ? ഉൾഗ്രാമത്തിൽ പോലും മുസ്ലിം പെൺക്കുട്ടികളടക്കം വിദ്യാഭ്യാസം നേടിയ ഈ കാലഘട്ടത്തിൽ ഈ ഡയലോഗിന് പ്രശസ്തിയുണ്ടോ ? ഡയലോഗുകളാണ് ഒരു പടത്തിന്റെ വിജയം .,0
ഒരു ദുരന്ത സിനിമ. നായകനെ കൊന്ന ശേഷം ജോഷി വടിവാളുമായി ഞങ്ങൾക്ക് നേരേ വന്നു. ഭാഗ്യം കൊണ്ടാണ് രക്ഷപെട്ടത്. ജോജോ മോഹൻലാലിൻറെ ഡ്യൂപ്പായി പ്പോയി.,0
SHYLOCK തിയ്യറ്ററിൽ പോയി കാണും എന്ന് ഉറപ്പ് ഉള്ളവർ ലൈക്ക് അടി,0
Jayettan + Thrissur Oru Ugran PooraM Kodiyeri makkale...  katta waitin,0
ഞാൻ ഇന്നത്തോടെ ജോജു ഫാൻ ആയി ട്ടോ പുള്ളി പുലി ആണ്,0
Pirates of the Careebian ഓർമ വന്നത് എനിക്ക് മാത്രമാണോ??? 🤔,0
353-കുരുക്കൾ പൊട്ടിയിട്ടുണ്ട്,0
വളിപ്പ് പടം,1
പെണ്ണെന്നു പറഞ്ഞാൽ ശാപം എങ്കിൽ അങ്ങനത്തെ മനസ്സ് ഉള്ളവരുടെ അമ്മമാർ പുരുഷന്മാർ ആണോ,0
Twist enthaanenn trailer kandappol thanne manassilaayi,0
Ithra length vendaayirunnu ennu prathre parayaanullu.. allayirunne cheeriyene,0
Trailer kidilam but murali gopy brilliant thirakadha palarkkum thaleyil kerathilla...,0
ഈ സിനിമ ഒരു ഫീൽ ഗുഡിനപ്പുറം എന്തൊക്കെയാണ് metaphorically  നമുക്ക്  കാണിച്ചുതരുന്നത്. കുടുംബ ഭദ്രതയ്ക്കൊരു redefinition.  Social normsന്റെയും സദചാരത്തിന്റെയും പൊളിച്ചെഴുത്ത്. മനുഷ്യ മനസിന്റെ ഉള്ളറകൾ..  ഇത് വിപ്ലവമല്ല,0
Ittimaniyude kurumbum kusrithiyum kanan kathirikunnavar adi like,0
ആരോ ഒരാൾ അല്ല.... എന്റെ ഏട്ടൻ my big brother,0
Adipoli immadhiri uff a pullinte voice a bikshakaran aan trailer haram akiyadh,0
Minimum 3 Thavana kanathathayi arum kanilla....,0
Rajini petta dialogue #MAVANE KOLA KANDLA IRUKEN KOLLAMA VIDAMATEN#,0
നല്ല സിനിമയാ സ്‌നേഹിക്കുന്നവർക്ക് ഇ സിനിമ ഇഷ്ട്ടംപെടും...,0
Director Ajaya Vasudev  Enna kurave kaanunullu,0
മലയാള സിനിമ ഹോളി വുഡ് ലെവൽ എത്തിയോ ഹ,0
Expecting a കിടുക്കാച്ചി ത്രില്ലെർ from midhun,0
ettante margam kali repeat adichu kandavar like adi,0
tamil-telungu-malayalam orrumichu  release  cheydhal  valiya orru  sambvam aggum,0
Theaterukal origiko June 16 house full perumazayayirikum,0
ഇപ്പോൾ പോകുവാ പക്ഷെ അവനെയും കൊണ്ടേ പോകത്തുള്ളൂ. Pwoli dialogue,0
Poli film aanu ...Kandt veendum theartil poi kaanaaan thonum,0
Near to 1M Keri pwolikken ikka boyz,0
Nth prahasanam aan    Enik ee trailer ishta pettilaa,0
ഇൗ പിള്ളേരൊക്കെ പറയുവല്ലോ എന്തുവാ കൊലമാസ്സ്‌ അത് തന്നെ,0
Surajinu ee vesham okkea kodukaathe..athraku prayam onnumilla ee manusysnu..,0
pirates of caribian Alle etu atanta angana,0
Mamootiku lalettan fansinte vaka Vijaya asamaskal neridunnu,0
Ithavanekoodium hit illengil mammunni fansinte idayil nilkan kayiyilla hit kittiyillengil brithiraj ne ettan fans vechekilla,0
Varki annu perillatha edavakakar undo,0
Prithviraj undennu aringuu trailer kanan vannavar atraper,0
Lalletan fans like adikku . Fans power kaaniku,0
Trailer kandapola orapichu podam poliyum enn ..,0
3. 5 k dislike nalla kuru pottal anallo chorichil maraan wyt cheyee december 14 vere ellavarudeyum chorichill maati theraaam,1
മാമാങ്കത്തിൽ മാസ്സ് പോരാ എന്ന് പറഞ്ഞവരുടെ അണ്ണാക്കിൽ തിരികുന്നു ഇത് .... പാക്കത്താനെ പോറെ ഇന്ത അസുരന്റെ അട്ടത്തെ...,0
IDI film orma vannath enikk mathram ano ?,0
Immathiri mass  Last aa chadi idi super Ethu polikkum  Ikka um pillareum triple  Strong aaa,0
Nalu bengaligal nalu sidum manuvari ital therunathe ollu ninta japan,0
3-4 പൊളിപടത്തിന് ശേഷം   ഒരു കിടുക്കാച്ചി സിനിമകണ്ടു ഇന്ന്... 22-9-2019 ൽ _ കുബൈറ്റിൽനിന്ന്    എന്താ പറയുക    മാസ്സ് മരണ മാസ്സ്       കിടു കിടുലോം  കിട്ടു,0
Tgf teaser kola mass aanenkil.... Abrahaminte santhathikal trailer kodoora maassum alla... Athukkum mele aanu !!,0
സങ്കി ലാൽ,1
Wow Goosebumps laletan fan aaya enik varee kitti,0
ഇവിടെ ഷമ്മി ശെരിക്കും ഒരു fascist physo അല്ലെ....?? അങ്ങനെ തോന്നിയവർ like അടിക്ക്...,0
Serial killer  sreenath bhaasi 🥰,0
Manju Warriereee Snehikkunnavar Evide undoooo... LIKE Here,0
Ithrayadhikam dislikes...... really ashaming... vallathoru manass,0
Ella new gen nadan maarum ananju...eth saubin ugam 🥰,0
Ittichan Polichuuuu Onam Lalettan eduthu ennu parayan Paranju,0
Vishyam..Inganathe padangal aanu chakochan ini cheyyende,0
H E A V Y Y Y Y,0
Hvy bgm.... Hvy trailer....... Hvy massssssssss...... Ikkaaaaaaaaaa polikkumm.... Romanjam kond irikan vayya.... Ikka inga polikkum,0
redy ayikko makkalee.. vedikettinu thiri koluthi..,0
Njan oru lalettan fan like for lalettan,0
pritvimonum lalettanum pwolichutto. character selection superb. cinema superhitayi vijayikatte en nu njan prakthikum,0
Sho.... Naatil vechu padam kaanan pattilla ennu orkumbol....,0
എബ്രിഡ് ഷൈൻ ആ പേര് തന്നെയാണ് പടം കാണാൻ പോകാനുള്ള കീ ഫാക്ടർ,0
Irangiya divasam thottu 4 um 5 I'm pravashyam an kaanunnath... Are you katta fans like me?,0
Enne pole katta waiting ayi nikunavar adi oru,0
Super movie lalettan oru rakshella,0
Trailor cut chey,0
ദിവസവും വ്യൂസ് ഉം ലൈക്‌ ഉം എത്രയായി എന്ന് വന്നു നോക്കുന്ന ഞാൻ... എന്നെപോലെ വേറെ ആരെങ്കിലും ഉണ്ടെങ്കിൽ ലൈക്‌ ചെയ്യൂ,0
ade maireada dislike adichirikkunde plastic fans ayirikkum,1
11M views aayo ennu nokkan vannavarundo?,0
dislike adicha 9.5 k dislikeolikalkkulla adi kodukkanulla nool,0
E manushyan laletta I love u,0
9 ന്റെ  ലുക്ക്‌  തോന്നുന്നത് എനിക്ക് മാത്രമോ,1
Trailer kandittu Ivide ninnum pokan pattunnilla.  Veendum veendum vannu kanunnu.   Oru karyam urapp Manju chechiyude thirichuvaravile ettavum mikacha kadhapathram ath Madhuri thanne aayirikkum.   Asuranukkum mele..  Phars/Worldwide Filmsnodu orapeksha.  December 20 nu thanne UAE yilum release cheyyanam.  Athravare wait cheyyanulla kshama ippol thanne illa..  PPK teaminu ellavidha aasamsalalum....,0
Ikkkaaa katta mass trailer pwolichu .....eniyaaanu masss katta waitin,0
Daily views etrayayi enn nokan varrunavar adi like,0
GEETHU MOHANDAS... ഇവിടെ ഇപ്പോൾ നിങ്ങളാണ് താരം..,0
Padam kanan pokunnathinu munp onnukoode trailer kanan vannath aarokke,0
ith oru oola padam aayirikum enn manass parayunu,1
പടം ആവറേജ് ആവും..ട്രെയിലറിൽ പോലും വലിയ ഒരു പ്രതീക്ഷ തരുന്നില്ല..,0
Production value ഒന്നും പറയാനില്ല  ഒരു  ചെറിയ budgetil ഇങ്ങനെ ഒരു പടം എടുക്കാൻ  malayalam industrik തന്നെ  സാധിക്കു,0
Fight scenes muzhuvan hvy  aayittind,0
Iwa... ഇജ്ജാതി ഐറ്റം  മമ്മൂക്ക സ്ക്രീൻ പ്രസൻസിന് ... ആ bgm കൂടി വന്നപ്പോൾ... രോമാഞ്ചം,0
Ettan fens undo undel edh pever aayi,0
ഒന്നിൽ കൂടുതൽ പ്രവശ്യം കണ്ടവർ ലൈക്‌ അടി......,0
Ividippo Malayalikal kuravanallo  #Lalettan #Prithviraj #Lucifer,0
Eppozhum abhinayikkan mohanlalum mamootyumea ullu new generation arummilla,0
നൈലയ്ക്ക് പറ്റുവോ? തുമ്പിയെ കൊണ്ട് കല്ല് എടുപ്പിയ്ക്കുന്ന പോലെ ആവുമോ? മഞ്ജു അല്ലായിരുന്നൊ കറക്റ്റ്? കാത്തിരുന്നു കാണാം...,0
മമ്മൂക്ക ആള് ശരിയല്ല,0
Pwoli marakam ente frnds adakkam ellarkum ishtapettu,0
mammokka madiyokke maatti kasaraan eranginnu thonnunnund. kore naalaayi ingerde maryadhakkolla oru padam kandittu.,0
Adipoli but movie engane indaavuo aavo..,0
Ente Laletta ingaku maathre ith cheyaan pattulluta,0
Uff padam kandu ketto! oru rakshayum illa,0
Rajakannmar padanaiykum,0
Oh mass o mass laletta katta waiting....Bgm,0
Lucifer thannee sheenam maarillaa aduthu kootheraaaaa thaaa,0
Raaaju fans & lalettan fans& Manju fans& tovino fans ennittum 2.5 ml maathram  Lucifer  Maduraraja only mammooka,0
priwtiraj  enna  otta karannam  kond  like  adikuna  kure pear,0
Malaya cinema abhimanikkunnu ingane oru nadane kittyathil.....Wish u a very swt & hpy bthday mammooka 🥡🥡,0
Kidu  Lucifer  A10,0
കണ്ടു തുടങ്ങിയപ്പോ ഫാൻ made ആണന്നാ ആദ്യം തോന്നിയെ,0
Oru Rakshayumilla Laletta.. Aarokke und katta supportinu?,0
Crossed neeralee viewers within 1 day,0
Abrid shine  ഇത് മലയാളത്തിൽ ഒരു milestone ആവട്ടെ.... ആശംസകൾ,0
Njan aanda njaan aanda njan ROYAL MECH aanda,0
Ente channel onnu 1000 subs aakitharuo plzz... just 358 required..,0
ഈ പോത്തു എന്നു പറയുമ്പോൾ ബീഫ് ...സിനിമ കുത്തക കമ്മ്യൂണിസ്റ്റ് രാജ്യത്തിന്റെ പേരിൽ .... ലാലേട്ട  നിങ്ങളോട് ഒരു ബഹുമാനം ഉണ്ടായിരുന്നു അത് പോയി....   നമ്മൾ  ഈ സിനിമ ബഹിഷ്കരിച്ചു എന്നു എടുത്തു പറയട്ടെ,0
Mamookkakk abhinayam ariyilla enn paranjal adhyam chirikkunnavar ivide like...,0
Varika varika sahajare ... listen old version,0
Ith ith enthada mollywoodo atho Hollywoodoo🤔,0
ഇത് സൂപ്പർ ഹിറ്റാകും എന്ന ഉറപ്പുള്ളവർ ലൈക്കടിച്ചേ എന്ന കമൻ്റ് വന്നാ...,0
